Entry_ID,Source_Organism,Accession_Code
7ZEZ,Homo sapiens,"('Q03164', 'Q6NXT2')"
7ZF1,Homo sapiens,"('Q9NVI1', 'Q9BXW9')"
7ZF1,Homo sapiens,"('Q9NVI1', 'P62987')"
7ZF1,Homo sapiens,"('Q9BXW9', 'P62987')"
7ZJ3,Homo sapiens,"('Q9C040', 'P51668')"
7ZJ3,Homo sapiens,"('Q9C040', 'P0CG48')"
7ZJ3,Homo sapiens,"('P51668', 'P0CG48')"
7ZJS,Homo sapiens,"('Q8N3U4', 'O60216')"
7ZJS,Homo sapiens,"('Q8N3U4', 'Q5FBB7')"
7ZJS,Homo sapiens,"('O60216', 'Q5FBB7')"
7ZJW,Homo sapiens,"('P57772', '436409')"
7ZJW,Homo sapiens,"('P57772', 'Q96T21')"
7ZJW,Homo sapiens,"('436409', 'Q96T21')"
7ZLM,Homo sapiens,"('O14508', 'Q15370')"
7ZLM,Homo sapiens,"('O14508', 'Q15369')"
7ZLM,Homo sapiens,"('Q15370', 'Q15369')"
7ZLN,Homo sapiens,"('O14508', 'Q15370')"
7ZLN,Homo sapiens,"('O14508', 'Q15369')"
7ZLN,Homo sapiens,"('Q15370', 'Q15369')"
7ZLO,Homo sapiens,"('O14508', 'Q15370')"
7ZLO,Homo sapiens,"('O14508', 'Q15369')"
7ZLO,Homo sapiens,"('Q15370', 'Q15369')"
7ZLP,Homo sapiens,"('O14508', 'Q15370')"
7ZLP,Homo sapiens,"('O14508', 'Q15369')"
7ZLP,Homo sapiens,"('Q15370', 'Q15369')"
7ZLR,Homo sapiens,"('O14508', 'Q15370')"
7ZLR,Homo sapiens,"('O14508', 'Q15369')"
7ZLR,Homo sapiens,"('Q15370', 'Q15369')"
7ZLS,Homo sapiens,"('O14508', 'Q15370')"
7ZLS,Homo sapiens,"('O14508', 'Q15369')"
7ZLS,Homo sapiens,"('Q15370', 'Q15369')"
7ZR0,Homo sapiens,"('P08238', 'Q16543')"
7ZR0,Homo sapiens,"('P08238', 'P15056')"
7ZR0,Homo sapiens,"('Q16543', 'P15056')"
7ZUB,Homo sapiens,"('P08238', 'O00170')"
7ZUB,Homo sapiens,"('P08238', 'P35869')"
7ZUB,Homo sapiens,"('O00170', 'P35869')"
7ZWA,Homo sapiens,"('P12956', 'P13010')"
7ZWA,Homo sapiens,"('P12956', 'Q9BUH6')"
7ZWA,Homo sapiens,"('P13010', 'Q9BUH6')"
8.00E+59,Homo sapiens,"('P54284', 'Q01668')"
8.00E+59,Homo sapiens,"('P54284', 'P54289')"
8.00E+59,Homo sapiens,"('Q01668', 'P54289')"
8.00E+99,Homo sapiens,"('Q05586', 'Q12879')"
8.00E+99,Homo sapiens,"('Q05586', 'Q14957')"
8.00E+99,Homo sapiens,"('Q12879', 'Q14957')"
8ACT,Homo sapiens,"('P12883', 'P08590')"
8ACT,Homo sapiens,"('P12883', 'P10916')"
8ACT,Homo sapiens,"('P08590', 'P10916')"
8ADY,Homo sapiens,"('P10916', 'P01871')"
8ADY,Homo sapiens,"('P10916', 'P01591')"
8ADY,Homo sapiens,"('P01871', 'P01591')"
8AFZ,Homo sapiens,"('Q13596', 'Q9Y5X3')"
8AFZ,Homo sapiens,"('Q13596', 'P11717')"
8AFZ,Homo sapiens,"('Q9Y5X3', 'P11717')"
8AJM,Homo sapiens,"('Q16531', 'Q5T6F0')"
8AJM,Homo sapiens,"('Q16531', 'P48643')"
8AJM,Homo sapiens,"('Q5T6F0', 'P48643')"
8AJO,Homo sapiens,"('Q16531', 'Q5T6F0')"
8AJO,Homo sapiens,"('Q16531', 'P48643')"
8AJO,Homo sapiens,"('Q5T6F0', 'P48643')"
8AS9,Homo sapiens,"('P41182', 'Q8BRZ8, O75376')"
8AS9,Homo sapiens,"('P41182', 'P26039')"
8AS9,Homo sapiens,"('Q8BRZ8, O75376', 'P26039')"
8ASC,Homo sapiens,"('P12956', 'P13010')"
8ASC,Homo sapiens,"('P12956', 'Q9BUH6')"
8ASC,Homo sapiens,"('P13010', 'Q9BUH6')"
8BBF,Homo sapiens,"('Q8NEZ3', 'Q96RY7')"
8BBF,Homo sapiens,"('Q8NEZ3', 'Q9HBG6')"
8BBF,Homo sapiens,"('Q96RY7', 'Q9HBG6')"
8BDI,Homo sapiens,"('Q15370', 'Q15369')"
8BDI,Homo sapiens,"('Q15370', 'P40337')"
8BDI,Homo sapiens,"('Q15369', 'P40337')"
8BDJ,Homo sapiens,"('Q15370', 'Q15369')"
8BDJ,Homo sapiens,"('Q15370', 'P40337')"
8BDJ,Homo sapiens,"('Q15369', 'P40337')"
8BDL,Homo sapiens,"('Q15370', 'Q15369')"
8BDL,Homo sapiens,"('Q15370', 'P40337')"
8BDL,Homo sapiens,"('Q15369', 'P40337')"
8BDM,Homo sapiens,"('Q15370', 'Q15369')"
8BDM,Homo sapiens,"('Q15370', 'P40337')"
8BDM,Homo sapiens,"('Q15369', 'P40337')"
8BDN,Homo sapiens,"('Q15370', 'Q15369')"
8BDN,Homo sapiens,"('Q15370', 'P40337')"
8BDN,Homo sapiens,"('Q15369', 'P40337')"
8BDO,Homo sapiens,"('Q15370', 'Q15369')"
8BDO,Homo sapiens,"('Q15370', 'P40337')"
8BDO,Homo sapiens,"('Q15369', 'P40337')"
8BFI,Homo sapiens,"('A5YKK6', 'Q9H9A5')"
8BFI,Homo sapiens,"('A5YKK6', 'Q9UKZ1')"
8BFI,Homo sapiens,"('Q9H9A5', 'Q9UKZ1')"
8BGU,Homo sapiens,"('Q00987', 'P46777')"
8BGU,Homo sapiens,"('Q00987', 'P62913')"
8BGU,Homo sapiens,"('P46777', 'P62913')"
8BPB,Homo sapiens,"('O75182', 'Q92769')"
8BPB,Homo sapiens,"('O75182', 'Q96QT6')"
8BPB,Homo sapiens,"('Q92769', 'Q96QT6')"
8BPC,Homo sapiens,"('O75182', 'Q92769')"
8BPC,Homo sapiens,"('O75182', 'Q96QT6')"
8BPC,Homo sapiens,"('Q92769', 'Q96QT6')"
8BPE,Homo sapiens,"('Q96QT6', 'O60667')"
8BPE,Homo sapiens,"('Q96QT6', 'P01591')"
8BPE,Homo sapiens,"('O60667', 'P01591')"
8BPF,Homo sapiens,"('P01871', 'O60667')"
8BPF,Homo sapiens,"('P01871', 'P01591')"
8BPF,Homo sapiens,"('O60667', 'P01591')"
8BPO,Homo sapiens,"('Q9BY12', 'Q8N0Z6')"
8BPO,Homo sapiens,"('Q9BY12', 'P07437')"
8BPO,Homo sapiens,"('Q8N0Z6', 'P07437')"
8BU1,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BU1,Homo sapiens,"('Q16531', 'O75909')"
8BU1,Homo sapiens,"('Q9NYV4', 'O75909')"
8BU2,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BU2,Homo sapiens,"('Q16531', 'O75909')"
8BU2,Homo sapiens,"('Q9NYV4', 'O75909')"
8BU3,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BU3,Homo sapiens,"('Q16531', 'O75909')"
8BU3,Homo sapiens,"('Q9NYV4', 'O75909')"
8BU4,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BU4,Homo sapiens,"('Q16531', 'O75909')"
8BU4,Homo sapiens,"('Q9NYV4', 'O75909')"
8BU5,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BU5,Homo sapiens,"('Q16531', 'O75909')"
8BU5,Homo sapiens,"('Q9NYV4', 'O75909')"
8BU6,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BU6,Homo sapiens,"('Q16531', 'O75909')"
8BU6,Homo sapiens,"('Q9NYV4', 'O75909')"
8BU7,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BU7,Homo sapiens,"('Q16531', 'O75909')"
8BU7,Homo sapiens,"('Q9NYV4', 'O75909')"
8BU9,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BU9,Homo sapiens,"('Q16531', 'O75909')"
8BU9,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUA,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUA,Homo sapiens,"('Q16531', 'O75909')"
8BUA,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUB,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUB,Homo sapiens,"('Q16531', 'O75909')"
8BUB,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUC,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUC,Homo sapiens,"('Q16531', 'O75909')"
8BUC,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUD,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUD,Homo sapiens,"('Q16531', 'O75909')"
8BUD,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUE,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUE,Homo sapiens,"('Q16531', 'O75909')"
8BUE,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUF,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUF,Homo sapiens,"('Q16531', 'O75909')"
8BUF,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUG,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUG,Homo sapiens,"('Q16531', 'O75909')"
8BUG,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUH,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUH,Homo sapiens,"('Q16531', 'O75909')"
8BUH,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUI,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUI,Homo sapiens,"('Q16531', 'O75909')"
8BUI,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUJ,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUJ,Homo sapiens,"('Q16531', 'O75909')"
8BUJ,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUK,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUK,Homo sapiens,"('Q16531', 'O75909')"
8BUK,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUL,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUL,Homo sapiens,"('Q16531', 'O75909')"
8BUL,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUM,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUM,Homo sapiens,"('Q16531', 'O75909')"
8BUM,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUN,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUN,Homo sapiens,"('Q16531', 'O75909')"
8BUN,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUO,Homo sapiens,"('Q3U1J4, Q16531', 'Q9NYV4')"
8BUO,Homo sapiens,"('Q3U1J4, Q16531', 'O75909')"
8BUO,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUP,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUP,Homo sapiens,"('Q16531', 'O75909')"
8BUP,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUQ,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUQ,Homo sapiens,"('Q16531', 'O75909')"
8BUQ,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUR,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUR,Homo sapiens,"('Q16531', 'O75909')"
8BUR,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUS,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUS,Homo sapiens,"('Q16531', 'O75909')"
8BUS,Homo sapiens,"('Q9NYV4', 'O75909')"
8BUT,Homo sapiens,"('Q16531', 'Q9NYV4')"
8BUT,Homo sapiens,"('Q16531', 'O75909')"
8BUT,Homo sapiens,"('Q9NYV4', 'O75909')"
8BZO,Homo sapiens,"('P24941', 'P20248')"
8BZO,Homo sapiens,"('P24941', 'O43806')"
8BZO,Homo sapiens,"('P20248', 'O43806')"
8C13,Homo sapiens,"('Q15370', 'P40337')"
8C13,Homo sapiens,"('Q15370', 'Q15369')"
8C13,Homo sapiens,"('P40337', 'Q15369')"
8C1C,Homo sapiens,"('P01854', 'P01834')"
8C1C,Homo sapiens,"('P01854', 'P12319')"
8C1C,Homo sapiens,"('P01834', 'P12319')"
8CAF,Homo sapiens,"('Q2N0S5', 'Q13616')"
8CAF,Homo sapiens,"('Q2N0S5', 'Q15843')"
8CAF,Homo sapiens,"('Q13616', 'Q15843')"
8CLI,Homo sapiens,"('Q12789', 'Q9UKN8')"
8CLI,Homo sapiens,"('Q12789', 'Q8WUA4')"
8CLI,Homo sapiens,"('Q9UKN8', 'Q8WUA4')"
8CLJ,Homo sapiens,"('Q12789', 'Q9UKN8')"
8CLJ,Homo sapiens,"('Q12789', 'Q8WUA4')"
8CLJ,Homo sapiens,"('Q9UKN8', 'Q8WUA4')"
8CLL,Homo sapiens,"('Q12789', 'Q9UKN8')"
8CLL,Homo sapiens,"('Q12789', 'Q8WUA4')"
8CLL,Homo sapiens,"('Q9UKN8', 'Q8WUA4')"
8CQE,Homo sapiens,"('Q15370', 'Q15369')"
8CQE,Homo sapiens,"('Q15370', 'P40337')"
8CQE,Homo sapiens,"('Q15369', 'P40337')"
8CQK,Homo sapiens,"('Q15370', 'Q15369')"
8CQK,Homo sapiens,"('Q15370', 'P40337')"
8CQK,Homo sapiens,"('Q15369', 'P40337')"
8CQL,Homo sapiens,"('Q15370', 'Q15369')"
8CQL,Homo sapiens,"('Q15370', 'P40337')"
8CQL,Homo sapiens,"('Q15369', 'P40337')"
8CX4,Homo sapiens,"('A3F718', 'P61769')"
8CX4,Homo sapiens,"('A3F718', 'P62723')"
8CX4,Homo sapiens,"('P61769', 'P62723')"
8D3U,Homo sapiens,"('P13637', 'P05026')"
8D3U,Homo sapiens,"('P13637', 'Q9H0Q3')"
8D3U,Homo sapiens,"('P05026', 'Q9H0Q3')"
8D3V,Homo sapiens,"('P13637', 'P05026')"
8D3V,Homo sapiens,"('P13637', 'Q9H0Q3')"
8D3V,Homo sapiens,"('P05026', 'Q9H0Q3')"
8D3W,Homo sapiens,"('P13637', 'P05026')"
8D3W,Homo sapiens,"('P13637', 'Q9H0Q3')"
8D3W,Homo sapiens,"('P05026', 'Q9H0Q3')"
8D3X,Homo sapiens,"('P05026', 'Q9H0Q3')"
8D3X,Homo sapiens,"('P05026', 'P13637')"
8D3X,Homo sapiens,"('Q9H0Q3', 'P13637')"
8D3Y,Homo sapiens,"('P13637', 'P05026')"
8D3Y,Homo sapiens,"('P13637', 'Q9H0Q3')"
8D3Y,Homo sapiens,"('P05026', 'Q9H0Q3')"
8D6A,Homo sapiens,"('P40189', 'P42702')"
8D6A,Homo sapiens,"('P40189', 'P15018')"
8D6A,Homo sapiens,"('P42702', 'P15018')"
8D7H,Homo sapiens,"('P26992', 'Q9UBD9')"
8D7H,Homo sapiens,"('P26992', 'O75462')"
8D7H,Homo sapiens,"('Q9UBD9', 'O75462')"
8D7Z,Homo sapiens,"('Q16531', 'Q96SW2')"
8D7Z,Homo sapiens,"('Q16531', 'Q13422')"
8D7Z,Homo sapiens,"('Q96SW2', 'Q13422')"
8D80,Homo sapiens,"('Q96SW2', 'Q16531')"
8D80,Homo sapiens,"('Q96SW2', 'Q13422')"
8D80,Homo sapiens,"('Q16531', 'Q13422')"
8D82,Homo sapiens,"('P40189', 'P08887')"
8D82,Homo sapiens,"('P40189', 'P05231')"
8D82,Homo sapiens,"('P08887', 'P05231')"
8DAO,Homo sapiens,"('P0DTC2', 'P0DOX5')"
8DAO,Homo sapiens,"('P0DTC2', 'P01834')"
8DAO,Homo sapiens,"('P0DOX5', 'P01834')"
8DBZ,Homo sapiens,"('Q9E006', 'P0DOX5')"
8DBZ,Homo sapiens,"('Q9E006', 'P01834')"
8DBZ,Homo sapiens,"('P0DOX5', 'P01834')"
8DD2,Homo sapiens,"('P47870', 'P14867')"
8DD2,Homo sapiens,"('P47870', 'P18507')"
8DD2,Homo sapiens,"('P14867', 'P18507')"
8DD3,Homo sapiens,"('P47870', 'P14867')"
8DD3,Homo sapiens,"('P47870', 'P18507')"
8DD3,Homo sapiens,"('P14867', 'P18507')"
8DEY,Homo sapiens,"('Q96SW2', 'Q16531')"
8DEY,Homo sapiens,"('Q96SW2', 'Q9UKS7')"
8DEY,Homo sapiens,"('Q16531', 'Q9UKS7')"
8DGS,Homo sapiens,"('P15056', 'Q02750')"
8DGS,Homo sapiens,"('P15056', 'A0A6P5IP77')"
8DGS,Homo sapiens,"('Q02750', 'A0A6P5IP77')"
8DGT,Homo sapiens,"('P15056', 'Q02750')"
8DGT,Homo sapiens,"('P15056', 'A0A6P5IP77')"
8DGT,Homo sapiens,"('Q02750', 'A0A6P5IP77')"
8DMK,Homo sapiens,"('P19137', 'P07942')"
8DMK,Homo sapiens,"('P19137', 'P11047')"
8DMK,Homo sapiens,"('P07942', 'P11047')"
8DNT,Homo sapiens,"('P0DTC2', 'U5YKE0')"
8DNT,Homo sapiens,"('P0DTC2', 'P61769')"
8DNT,Homo sapiens,"('U5YKE0', 'P61769')"
8DNV,Homo sapiens,"('P60059', 'P60468')"
8DNV,Homo sapiens,"('P60059', 'P61619')"
8DNV,Homo sapiens,"('P60468', 'P61619')"
8DNW,Homo sapiens,"('P60059', 'P60468')"
8DNW,Homo sapiens,"('P60059', 'P61619')"
8DNW,Homo sapiens,"('P60468', 'P61619')"
8DNX,Homo sapiens,"('P60059', 'P60468')"
8DNX,Homo sapiens,"('P60059', 'P61619')"
8DNX,Homo sapiens,"('P60468', 'P61619')"
8DNY,Homo sapiens,"('P61619', 'P60059')"
8DNY,Homo sapiens,"('P61619', 'P60468')"
8DNY,Homo sapiens,"('P60059', 'P60468')"
8DNZ,Homo sapiens,"('P60059', 'P60468')"
8DNZ,Homo sapiens,"('P60059', 'P61619')"
8DNZ,Homo sapiens,"('P60468', 'P61619')"
8DO0,Homo sapiens,"('P60059', 'P60468')"
8DO0,Homo sapiens,"('P60059', 'P61619')"
8DO0,Homo sapiens,"('P60468', 'P61619')"
8DO1,Homo sapiens,"('P61619', 'P60059')"
8DO1,Homo sapiens,"('P61619', 'P60468')"
8DO1,Homo sapiens,"('P60059', 'P60468')"
8DO2,Homo sapiens,"('P60059', 'P60468')"
8DO2,Homo sapiens,"('P60059', 'P61619')"
8DO2,Homo sapiens,"('P60468', 'P61619')"
8DO3,Homo sapiens,"('P60059', 'P60468')"
8DO3,Homo sapiens,"('P60059', 'P61619')"
8DO3,Homo sapiens,"('P60468', 'P61619')"
8DP5,Homo sapiens,"('Q6ZS72', 'P31946')"
8DP5,Homo sapiens,"('Q6ZS72', 'P62258')"
8DP5,Homo sapiens,"('P31946', 'P62258')"
8DPF,Homo sapiens,"('P28335', 'P62873')"
8DPF,Homo sapiens,"('P28335', 'P59768')"
8DPF,Homo sapiens,"('P62873', 'P59768')"
8DPG,Homo sapiens,"('P28335', 'P62873')"
8DPG,Homo sapiens,"('P28335', 'P59768')"
8DPG,Homo sapiens,"('P62873', 'P59768')"
8DPH,Homo sapiens,"('P28335', 'P62873')"
8DPH,Homo sapiens,"('P28335', 'P59768')"
8DPH,Homo sapiens,"('P62873', 'P59768')"
8DPI,Homo sapiens,"('P59768', 'P28335')"
8DPI,Homo sapiens,"('P59768', 'P62873')"
8DPI,Homo sapiens,"('P28335', 'P62873')"
8DU4,Homo sapiens,"('P61964', 'Q15291')"
8DU4,Homo sapiens,"('P61964', 'P0CG47')"
8DU4,Homo sapiens,"('Q15291', 'P0CG47')"
8DWC,Homo sapiens,"('P62873', 'P59768')"
8DWC,Homo sapiens,"('P62873', 'Q96LB2')"
8DWC,Homo sapiens,"('P59768', 'Q96LB2')"
8DWH,Homo sapiens,"('Q96LB2', 'P62873')"
8DWH,Homo sapiens,"('Q96LB2', 'P59768')"
8DWH,Homo sapiens,"('P62873', 'P59768')"
8DZR,Homo sapiens,"('P41145', 'P62873')"
8DZR,Homo sapiens,"('P41145', 'P59768')"
8DZR,Homo sapiens,"('P62873', 'P59768')"
8E3I,Homo sapiens,"('Q10570', 'O95639')"
8E3I,Homo sapiens,"('Q10570', 'Q9C0J8')"
8E3I,Homo sapiens,"('O95639', 'Q9C0J8')"
8E3Q,Homo sapiens,"('Q10570', 'O95639')"
8E3Q,Homo sapiens,"('Q10570', 'Q9C0J8')"
8E3Q,Homo sapiens,"('O95639', 'Q9C0J8')"
8E5A,Homo sapiens,"('Q01668', 'P54289')"
8E5A,Homo sapiens,"('Q01668', 'P54284')"
8E5A,Homo sapiens,"('P54289', 'P54284')"
8E5B,Homo sapiens,"('Q01668', 'P54289')"
8E5B,Homo sapiens,"('Q01668', 'P54284')"
8E5B,Homo sapiens,"('P54289', 'P54284')"
8E9Y,Homo sapiens,"('P20309', 'P62873')"
8E9Y,Homo sapiens,"('P20309', 'P59768')"
8E9Y,Homo sapiens,"('P62873', 'P59768')"
8E9Z,Homo sapiens,"('P20309', 'P62873')"
8E9Z,Homo sapiens,"('P20309', 'P59768')"
8E9Z,Homo sapiens,"('P62873', 'P59768')"
8EAZ,Homo sapiens,"('Q9BYM8', 'P68036')"
8EAZ,Homo sapiens,"('Q9BYM8', 'P0CG48')"
8EAZ,Homo sapiens,"('P68036', 'P0CG48')"
8EB0,Homo sapiens,"('Q9NWF9', 'P68036')"
8EB0,Homo sapiens,"('Q9NWF9', 'P0CG48')"
8EB0,Homo sapiens,"('P68036', 'P0CG48')"
8EBN,Homo sapiens,"('Q9Y2U9', 'Q15370')"
8EBN,Homo sapiens,"('Q9Y2U9', 'Q15369')"
8EBN,Homo sapiens,"('Q15370', 'Q15369')"
8EFL,Homo sapiens,"('P35372', 'P63096')"
8EFL,Homo sapiens,"('P35372', 'P59768')"
8EFL,Homo sapiens,"('P63096', 'P59768')"
8EI3,Homo sapiens,"('Q15370', 'Q15369')"
8EI3,Homo sapiens,"('Q15370', 'P40337')"
8EI3,Homo sapiens,"('Q15369', 'P40337')"
8EIT,Homo sapiens,"('P62873', 'P59768')"
8EIT,Homo sapiens,"('P62873', 'P00720, O14842')"
8EIT,Homo sapiens,"('P59768', 'P00720, O14842')"
8EJC,Homo sapiens,"('P59768', 'P62873')"
8EJC,Homo sapiens,"('P59768', 'O14842')"
8EJC,Homo sapiens,"('P62873', 'O14842')"
8EMW,Homo sapiens,"('Q01970', 'P62873')"
8EMW,Homo sapiens,"('Q01970', 'P59768')"
8EMW,Homo sapiens,"('P62873', 'P59768')"
8EMX,Homo sapiens,"('Q01970', 'P62873')"
8EMX,Homo sapiens,"('Q01970', 'P59768')"
8EMX,Homo sapiens,"('P62873', 'P59768')"
8ENT,Homo sapiens,"('P31785', 'Q9HBE4')"
8ENT,Homo sapiens,"('P31785', 'Q9HBE5')"
8ENT,Homo sapiens,"('Q9HBE4', 'Q9HBE5')"
8EOK,Homo sapiens,"('P01024', 'P00751')"
8EOK,Homo sapiens,"('P01024', 'P00742')"
8EOK,Homo sapiens,"('P00751', 'P00742')"
8EPL,Homo sapiens,"('Q15878', 'P54284')"
8EPL,Homo sapiens,"('Q15878', 'P54289')"
8EPL,Homo sapiens,"('P54284', 'P54289')"
8F7Q,Homo sapiens,"('P35372', 'P01189')"
8F7Q,Homo sapiens,"('P35372', 'P63096')"
8F7Q,Homo sapiens,"('P01189', 'P63096')"
8F7W,Homo sapiens,"('P01213', 'P41145')"
8F7W,Homo sapiens,"('P01213', 'P63096')"
8F7W,Homo sapiens,"('P41145', 'P63096')"
8F7X,Homo sapiens,"('P41146', 'Q13519')"
8F7X,Homo sapiens,"('P41146', 'P63096')"
8F7X,Homo sapiens,"('Q13519', 'P63096')"
8FFV,Homo sapiens,"('P07900', 'P04150')"
8FFV,Homo sapiens,"('P07900', 'Q02790')"
8FFV,Homo sapiens,"('P04150', 'Q02790')"
8FFW,Homo sapiens,"('P07900', 'P04150')"
8FFW,Homo sapiens,"('P07900', 'Q13451')"
8FFW,Homo sapiens,"('P04150', 'Q13451')"
8FN1,Homo sapiens,"('P09471', 'P62873')"
8FN1,Homo sapiens,"('P09471', 'P59768')"
8FN1,Homo sapiens,"('P62873', 'P59768')"
8FW5,Homo sapiens,"('O75140', 'Q8WTW4')"
8FW5,Homo sapiens,"('O75140', 'Q12980')"
8FW5,Homo sapiens,"('Q8WTW4', 'Q12980')"
8FX5,Homo sapiens,"('P08173', 'P62873')"
8FX5,Homo sapiens,"('P08173', 'P59768')"
8FX5,Homo sapiens,"('P62873', 'P59768')"
8FY3,Homo sapiens,"('A5YKK6', 'Q9H9A5')"
8FY3,Homo sapiens,"('A5YKK6', 'B3KNB0')"
8FY3,Homo sapiens,"('Q9H9A5', 'B3KNB0')"
8G0L,Homo sapiens,"('P61599', 'Q14CX7')"
8G0L,Homo sapiens,"('P61599', 'P37840')"
8G0L,Homo sapiens,"('Q14CX7', 'P37840')"
8G1A,Homo sapiens,"('Q15858', 'Q07699')"
8G1A,Homo sapiens,"('Q15858', 'O60939')"
8G1A,Homo sapiens,"('Q07699', 'O60939')"
8G1U,Homo sapiens,"('O14744', 'Q9BQA1')"
8G1U,Homo sapiens,"('O14744', 'P83369')"
8G1U,Homo sapiens,"('Q9BQA1', 'P83369')"
8G57,Homo sapiens,"('Q8N6T7', 'P04908')"
8G57,Homo sapiens,"('Q8N6T7', 'P06899')"
8G57,Homo sapiens,"('P04908', 'P06899')"
8GOM,Homo sapiens,"('A0A140T913', 'P61769')"
8GOM,Homo sapiens,"('A0A140T913', 'P0DTC2')"
8GOM,Homo sapiens,"('P61769', 'P0DTC2')"
8GON,Homo sapiens,"('A0A140T913', 'P0DTC2')"
8GON,Homo sapiens,"('A0A140T913', 'P61769')"
8GON,Homo sapiens,"('P0DTC2', 'P61769')"
8GQ6,Homo sapiens,"('Q8IY47', 'P62877')"
8GQ6,Homo sapiens,"('Q8IY47', 'Q13618')"
8GQ6,Homo sapiens,"('P62877', 'Q13618')"
8GS5,Homo sapiens,"('P50213', 'P51553')"
8GS5,Homo sapiens,"('P50213', 'O43837')"
8GS5,Homo sapiens,"('P51553', 'O43837')"
8GUY,Homo sapiens,"('P06213', 'P01308')"
8GUY,Homo sapiens,"('P06213', 'F8WCM5')"
8GUY,Homo sapiens,"('P01308', 'F8WCM5')"
8GVB,Homo sapiens,"('U5N1D3', 'F6IQZ4')"
8GVB,Homo sapiens,"('U5N1D3', 'P61769')"
8GVB,Homo sapiens,"('F6IQZ4', 'P61769')"
8GVG,Homo sapiens,"('P04601', 'F6IQZ4')"
8GVG,Homo sapiens,"('P04601', 'P61769')"
8GVG,Homo sapiens,"('F6IQZ4', 'P61769')"
8GVI,Homo sapiens,"('P04601', 'F6IQZ4')"
8GVI,Homo sapiens,"('P04601', 'P61769')"
8GVI,Homo sapiens,"('F6IQZ4', 'P61769')"
8GZ1,Homo sapiens,"('Q07699', 'Q9UQD0')"
8GZ1,Homo sapiens,"('Q07699', 'O60939')"
8GZ1,Homo sapiens,"('Q9UQD0', 'O60939')"
8GZ2,Homo sapiens,"('Q9UQD0', 'O60939')"
8GZ2,Homo sapiens,"('Q9UQD0', 'Q07699')"
8GZ2,Homo sapiens,"('O60939', 'Q07699')"
8H0Q,Homo sapiens,"('P30550', 'P62873')"
8H0Q,Homo sapiens,"('P30550', 'P59768')"
8H0Q,Homo sapiens,"('P62873', 'P59768')"
8H33,Homo sapiens,"('Q8IY47', 'P62877')"
8H33,Homo sapiens,"('Q8IY47', 'Q13618')"
8H33,Homo sapiens,"('P62877', 'Q13618')"
8H34,Homo sapiens,"('Q13618', 'Q8IY47')"
8H34,Homo sapiens,"('Q13618', 'P62877')"
8H34,Homo sapiens,"('Q8IY47', 'P62877')"
8H35,Homo sapiens,"('Q13618', 'Q8IY47')"
8H35,Homo sapiens,"('Q13618', 'P62877')"
8H35,Homo sapiens,"('Q8IY47', 'P62877')"
8H3Q,Homo sapiens,"('Q86VP6', 'Q13618')"
